time,heap,rss,score,score_debug,recent_feature,entire_feature,s_recent:heap,s_recent:rss,s_entire:heap,s_entire:rss
2025-08-27T15:40:03Z,44761088,143732736,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:40:08Z,40968192,144814080,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:40:13Z,41558016,144814080,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:40:18Z,39878656,148865024,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:40:23Z,39878656,148865024,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:40:28Z,52224000,148865024,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:40:33Z,48193536,152109056,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:40:38Z,48373760,152109056,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:40:43Z,40501248,143261696,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:40:48Z,40968192,144879616,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:40:53Z,37330944,143208448,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:40:58Z,37355520,143208448,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:41:03Z,42450944,146448384,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:41:08Z,40329216,146448384,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:41:13Z,54140928,147529728,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:41:18Z,48250880,152936448,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:41:23Z,38592512,150380544,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:41:28Z,38666240,150380544,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:41:33Z,37691392,139583488,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:41:38Z,37732352,139583488,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:41:43Z,37732352,139583488,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:41:48Z,37380096,138932224,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:41:53Z,37388288,138932224,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:41:58Z,37339136,139071488,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:42:03Z,39682048,144744448,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:42:08Z,42131456,144744448,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:42:13Z,42164224,144744448,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:42:18Z,37642240,147509248,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:42:23Z,37642240,147509248,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:42:28Z,38281216,157462528,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:42:33Z,38281216,157462528,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:42:38Z,51175424,158810112,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:42:43Z,51970048,159621120,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:42:48Z,47538176,141484032,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:42:53Z,47669248,141484032,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:42:58Z,45146112,142352384,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:43:03Z,47063040,139599872,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:43:08Z,47390720,139599872,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:43:13Z,47570944,137428992,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:43:18Z,36667392,137396224,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:43:23Z,36896768,137396224,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:43:28Z,38166528,137396224,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:43:33Z,38256640,137396224,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:43:38Z,37797888,139284480,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:43:43Z,50765824,139550720,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:43:48Z,51314688,139550720,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:43:53Z,52281344,139821056,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:43:58Z,49176576,143876096,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:44:03Z,39559168,142770176,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:44:08Z,51445760,142770176,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:44:13Z,36700160,137027584,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:44:18Z,36577280,137027584,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:44:23Z,37953536,137297920,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:44:28Z,39837696,139730944,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:44:33Z,40255488,139730944,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:44:38Z,52887552,141348864,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:44:43Z,36872192,141459456,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:44:49Z,49094656,141729792,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:44:54Z,36683776,139554816,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:44:59Z,48283648,139554816,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:45:04Z,53886976,140902400,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:45:09Z,36970496,140451840,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:45:14Z,48521216,140451840,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:45:19Z,36864000,137875456,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:45:24Z,37486592,137875456,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:45:29Z,37576704,137875456,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:45:34Z,37003264,137748480,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:45:39Z,48455680,137748480,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:45:44Z,47431680,137748480,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:45:49Z,44982272,143687680,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:45:54Z,45727744,143687680,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:45:59Z,41091072,145580032,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:46:04Z,46448640,148819968,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:46:09Z,46563328,148819968,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:46:14Z,41041920,148819968,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:46:19Z,54124544,148819968,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:46:24Z,54902784,148819968,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:46:29Z,37355520,139870208,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:46:34Z,37232640,139083776,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:46:39Z,37240832,139083776,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:46:44Z,37265408,139083776,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:46:49Z,37224448,139083776,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:46:54Z,49659904,139083776,0.013,0.008,0.0000,0.0008,0.0000,0.0000,0.0000,0.0026
2025-08-27T15:46:59Z,49946624,139083776,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:47:04Z,43065344,142860288,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:47:09Z,38731776,143400960,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:47:14Z,39051264,143400960,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:47:19Z,39182336,143400960,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:47:24Z,52723712,143671296,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:47:29Z,54738944,160411648,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:47:34Z,54771712,160411648,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:47:39Z,39084032,148877312,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:47:44Z,39116800,148877312,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:47:49Z,51036160,149147648,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:47:54Z,48791552,140382208,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:47:59Z,49397760,140382208,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:48:05Z,37208064,143118336,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:48:10Z,37257216,143118336,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:48:15Z,39100416,145010688,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:48:20Z,39165952,145010688,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:48:25Z,40525824,145281024,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:48:30Z,37052416,142696448,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:48:35Z,37076992,142696448,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:48:40Z,37273600,142696448,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:48:45Z,37593088,142696448,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:48:50Z,37781504,142696448,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:48:55Z,37912576,142696448,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:49:00Z,50200576,142696448,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:49:05Z,41738240,145940480,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:49:10Z,37257216,143376384,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:49:15Z,37322752,143376384,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:49:20Z,36929536,140144640,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:49:25Z,49602560,140144640,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:49:30Z,49692672,140144640,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:49:35Z,37371904,140144640,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:49:40Z,49561600,140144640,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:49:45Z,50380800,140144640,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:49:50Z,46981120,143925248,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:49:55Z,47169536,143925248,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:50:00Z,47890432,143925248,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:50:05Z,52232192,147156992,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:50:10Z,53002240,147156992,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:50:15Z,53633024,147156992,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:50:20Z,48152576,149590016,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:50:25Z,48668672,149590016,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:50:30Z,42131456,151752704,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:50:35Z,42188800,151752704,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:50:40Z,42336256,151752704,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:50:45Z,55910400,151752704,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:50:50Z,38649856,151838720,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:50:55Z,50388992,151838720,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:51:00Z,36954112,138113024,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:51:05Z,39911424,151543808,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:51:10Z,39976960,151543808,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:51:15Z,40157184,153812992,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:51:20Z,53223424,155705344,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:51:25Z,54353920,155705344,0.012,0.007,0.0000,0.0007,0.0000,0.0000,0.0000,0.0024
2025-08-27T15:51:30Z,40361984,152719360,0.023,0.013,0.0128,0.0007,0.0000,0.0425,0.0000,0.0024
2025-08-27T15:51:35Z,39043072,149950464,0.032,0.018,0.0228,0.0007,0.0000,0.0762,0.0000,0.0024
2025-08-27T15:51:40Z,50511872,149950464,0.031,0.018,0.0216,0.0007,0.0000,0.0719,0.0000,0.0024
2025-08-27T15:51:45Z,36995072,145969152,0.030,0.017,0.0204,0.0007,0.0000,0.0678,0.0000,0.0024
2025-08-27T15:51:50Z,48259072,145969152,0.029,0.016,0.0192,0.0007,0.0000,0.0640,0.0000,0.0024
2025-08-27T15:51:55Z,37117952,145313792,0.028,0.016,0.0181,0.0007,0.0000,0.0604,0.0000,0.0024
2025-08-27T15:52:00Z,47931392,145313792,0.027,0.015,0.0171,0.0007,0.0000,0.0570,0.0000,0.0024
2025-08-27T15:52:05Z,41566208,148127744,0.036,0.021,0.0276,0.0007,0.0000,0.0921,0.0000,0.0024
2025-08-27T15:52:10Z,53288960,148127744,0.045,0.026,0.0374,0.0007,0.0000,0.1248,0.0000,0.0024
2025-08-27T15:52:15Z,53813248,148393984,0.053,0.030,0.0469,0.0007,0.0000,0.1565,0.0000,0.0024
2025-08-27T15:52:20Z,46571520,155422720,0.061,0.035,0.0567,0.0007,0.0000,0.1890,0.0000,0.0024
2025-08-27T15:52:25Z,46661632,155422720,0.071,0.041,0.0675,0.0007,0.0000,0.2249,0.0000,0.0024
2025-08-27T15:52:30Z,47407104,161218560,0.068,0.039,0.0637,0.0007,0.0000,0.2123,0.0000,0.0024
2025-08-27T15:52:35Z,47742976,161488896,0.078,0.045,0.0755,0.0007,0.0000,0.2517,0.0000,0.0024
2025-08-27T15:52:40Z,40050688,153018368,0.088,0.050,0.0871,0.0007,0.0000,0.2902,0.0000,0.0024
2025-08-27T15:52:45Z,40050688,153018368,0.092,0.053,0.0913,0.0007,0.0000,0.3043,0.0000,0.0024
2025-08-27T15:52:50Z,51478528,153018368,0.099,0.057,0.0999,0.0007,0.0000,0.3332,0.0000,0.0024
2025-08-27T15:52:55Z,51552256,153018368,0.094,0.054,0.0943,0.0007,0.0000,0.3145,0.0000,0.0024
2025-08-27T15:53:00Z,47824896,137846784,0.090,0.051,0.0890,0.0007,0.0000,0.2968,0.0000,0.0024
2025-08-27T15:53:05Z,41918464,140816384,0.085,0.049,0.0840,0.0007,0.0000,0.2802,0.0000,0.0024
2025-08-27T15:53:10Z,38920192,143519744,0.095,0.054,0.0948,0.0007,0.0000,0.3160,0.0000,0.0024
2025-08-27T15:53:15Z,38920192,143519744,0.103,0.059,0.1044,0.0007,0.0000,0.3478,0.0000,0.0024
2025-08-27T15:53:20Z,38993920,143519744,0.098,0.056,0.0985,0.0007,0.0000,0.3283,0.0000,0.0024
2025-08-27T15:53:25Z,51552256,143790080,0.093,0.053,0.0930,0.0007,0.0000,0.3099,0.0000,0.0024
2025-08-27T15:53:30Z,52109312,144326656,0.088,0.051,0.0878,0.0007,0.0000,0.2925,0.0000,0.0024
2025-08-27T15:53:35Z,38469632,140341248,0.084,0.048,0.0828,0.0007,0.0000,0.2761,0.0000,0.0024
2025-08-27T15:53:40Z,50159616,140341248,0.080,0.046,0.0782,0.0007,0.0000,0.2606,0.0000,0.0024
2025-08-27T15:53:45Z,50593792,140341248,0.076,0.044,0.0738,0.0007,0.0000,0.2460,0.0000,0.0024
2025-08-27T15:53:50Z,50790400,140341248,0.073,0.042,0.0696,0.0007,0.0000,0.2322,0.0000,0.0024
2025-08-27T15:53:55Z,47792128,143855616,0.069,0.040,0.0657,0.0007,0.0000,0.2191,0.0000,0.0024
2025-08-27T15:54:00Z,48414720,143855616,0.066,0.038,0.0620,0.0007,0.0000,0.2068,0.0000,0.0024
2025-08-27T15:54:05Z,47439872,142991360,0.063,0.036,0.0586,0.0007,0.0000,0.1952,0.0000,0.0024
2025-08-27T15:54:10Z,47505408,142991360,0.060,0.035,0.0553,0.0007,0.0000,0.1843,0.0000,0.0024
2025-08-27T15:54:15Z,46825472,142991360,0.058,0.033,0.0522,0.0007,0.0000,0.1739,0.0000,0.0024
2025-08-27T15:54:20Z,45195264,144338944,0.055,0.032,0.0492,0.0007,0.0000,0.1642,0.0000,0.0024
2025-08-27T15:54:25Z,45809664,144338944,0.053,0.030,0.0465,0.0007,0.0000,0.1549,0.0000,0.0024
2025-08-27T15:54:30Z,45965312,144338944,0.050,0.029,0.0439,0.0007,0.0000,0.1463,0.0000,0.0024
2025-08-27T15:54:35Z,41623552,146771968,0.048,0.028,0.0414,0.0007,0.0000,0.1380,0.0000,0.0024
2025-08-27T15:54:40Z,41680896,146771968,0.046,0.026,0.0391,0.0007,0.0000,0.1303,0.0000,0.0024
2025-08-27T15:54:45Z,54231040,146771968,0.044,0.025,0.0369,0.0007,0.0000,0.1230,0.0000,0.0024
2025-08-27T15:54:50Z,37437440,138420224,0.042,0.024,0.0348,0.0007,0.0000,0.1161,0.0000,0.0024
2025-08-27T15:54:55Z,37044224,138420224,0.041,0.023,0.0329,0.0007,0.0000,0.1096,0.0000,0.0024
2025-08-27T15:55:00Z,36880384,138420224,0.039,0.022,0.0310,0.0007,0.0000,0.1034,0.0000,0.0024
2025-08-27T15:55:05Z,42074112,141381632,0.038,0.022,0.0293,0.0007,0.0000,0.0976,0.0000,0.0024
2025-08-27T15:55:10Z,42106880,141381632,0.036,0.021,0.0276,0.0007,0.0000,0.0921,0.0000,0.0024
2025-08-27T15:55:15Z,40452096,142192640,0.035,0.020,0.0261,0.0007,0.0000,0.0870,0.0000,0.0024
2025-08-27T15:55:20Z,40689664,142192640,0.034,0.019,0.0246,0.0007,0.0000,0.0821,0.0000,0.0024
2025-08-27T15:55:25Z,37994496,143282176,0.032,0.019,0.0232,0.0007,0.0000,0.0775,0.0000,0.0024
2025-08-27T15:55:30Z,38002688,143282176,0.031,0.018,0.0219,0.0007,0.0000,0.0731,0.0000,0.0024
2025-08-27T15:55:35Z,40845312,143282176,0.030,0.017,0.0207,0.0007,0.0000,0.0690,0.0000,0.0024
2025-08-27T15:55:40Z,42336256,143282176,0.029,0.017,0.0195,0.0007,0.0000,0.0651,0.0000,0.0024
2025-08-27T15:55:45Z,42344448,143282176,0.028,0.016,0.0184,0.0007,0.0000,0.0615,0.0000,0.0024
2025-08-27T15:55:50Z,55279616,143282176,0.027,0.016,0.0174,0.0007,0.0000,0.0580,0.0000,0.0024
2025-08-27T15:55:55Z,47693824,150847488,0.026,0.015,0.0164,0.0007,0.0000,0.0548,0.0000,0.0024
2025-08-27T15:56:00Z,47964160,150847488,0.026,0.015,0.0155,0.0007,0.0000,0.0517,0.0000,0.0024
2025-08-27T15:56:05Z,44826624,144252928,0.025,0.014,0.0146,0.0007,0.0000,0.0488,0.0000,0.0024
2025-08-27T15:56:10Z,43524096,143532032,0.024,0.014,0.0138,0.0007,0.0000,0.0461,0.0000,0.0024
2025-08-27T15:56:15Z,43761664,143532032,0.023,0.013,0.0130,0.0007,0.0000,0.0435,0.0000,0.0024
2025-08-27T15:56:20Z,43278336,146866176,0.023,0.013,0.0123,0.0007,0.0000,0.0410,0.0000,0.0024
2025-08-27T15:56:25Z,43802624,146866176,0.022,0.013,0.0116,0.0007,0.0000,0.0387,0.0000,0.0024
2025-08-27T15:56:30Z,38871040,144998400,0.022,0.012,0.0110,0.0007,0.0000,0.0366,0.0000,0.0024
2025-08-27T15:56:35Z,50683904,145264640,0.021,0.012,0.0104,0.0007,0.0000,0.0345,0.0000,0.0024
2025-08-27T15:56:40Z,50765824,145264640,0.021,0.012,0.0098,0.0007,0.0000,0.0326,0.0000,0.0024
2025-08-27T15:56:45Z,48496640,137261056,0.020,0.011,0.0092,0.0007,0.0000,0.0307,0.0000,0.0024
2025-08-27T15:56:50Z,49831936,137498624,0.020,0.011,0.0087,0.0007,0.0000,0.0290,0.0000,0.0024
2025-08-27T15:56:55Z,36995072,137764864,0.019,0.011,0.0082,0.0007,0.0000,0.0274,0.0000,0.0024
2025-08-27T15:57:00Z,37036032,137764864,0.019,0.011,0.0078,0.0007,0.0000,0.0259,0.0000,0.0024
2025-08-27T15:57:05Z,39780352,142901248,0.018,0.011,0.0073,0.0007,0.0000,0.0244,0.0000,0.0024
2025-08-27T15:57:10Z,52215808,143712256,0.018,0.010,0.0069,0.0007,0.0000,0.0230,0.0000,0.0024
2025-08-27T15:57:15Z,53125120,144252928,0.018,0.010,0.0065,0.0007,0.0000,0.0217,0.0000,0.0024
2025-08-27T15:57:20Z,44769280,149397504,0.017,0.010,0.0062,0.0007,0.0000,0.0205,0.0000,0.0024
2025-08-27T15:57:25Z,45293568,149397504,0.017,0.010,0.0058,0.0007,0.0000,0.0194,0.0000,0.0024
2025-08-27T15:57:30Z,59047936,158986240,0.017,0.010,0.0055,0.0007,0.0000,0.0183,0.0000,0.0024
2025-08-27T15:57:35Z,45424640,153784320,0.017,0.009,0.0052,0.0007,0.0000,0.0173,0.0000,0.0024
2025-08-27T15:57:40Z,46006272,154324992,0.016,0.009,0.0049,0.0007,0.0000,0.0163,0.0000,0.0024
2025-08-27T15:57:45Z,45096960,154652672,0.016,0.009,0.0046,0.0007,0.0000,0.0154,0.0000,0.0024
2025-08-27T15:57:50Z,38625280,145084416,0.016,0.009,0.0044,0.0007,0.0000,0.0145,0.0000,0.0024
2025-08-27T15:57:55Z,38641664,145084416,0.016,0.009,0.0041,0.0007,0.0000,0.0137,0.0000,0.0024
2025-08-27T15:58:00Z,50503680,145084416,0.015,0.009,0.0039,0.0007,0.0000,0.0129,0.0000,0.0024
2025-08-27T15:58:05Z,41902080,141836288,0.015,0.009,0.0037,0.0007,0.0000,0.0122,0.0000,0.0024
2025-08-27T15:58:10Z,41984000,141836288,0.015,0.009,0.0035,0.0007,0.0000,0.0115,0.0000,0.0024
2025-08-27T15:58:15Z,38952960,142917632,0.015,0.009,0.0033,0.0007,0.0000,0.0109,0.0000,0.0024
2025-08-27T15:58:20Z,38961152,142917632,0.015,0.008,0.0031,0.0007,0.0000,0.0103,0.0000,0.0024
2025-08-27T15:58:25Z,38371328,141090816,0.015,0.008,0.0029,0.0007,0.0000,0.0097,0.0000,0.0024
2025-08-27T15:58:30Z,38404096,141090816,0.014,0.008,0.0027,0.0007,0.0000,0.0091,0.0000,0.0024
2025-08-27T15:58:35Z,38412288,141090816,0.014,0.008,0.0026,0.0007,0.0000,0.0086,0.0000,0.0024
2025-08-27T15:58:40Z,37896192,141361152,0.014,0.008,0.0024,0.0007,0.0000,0.0081,0.0000,0.0024
2025-08-27T15:58:45Z,49004544,141361152,0.014,0.008,0.0023,0.0007,0.0000,0.0077,0.0000,0.0024
2025-08-27T15:58:50Z,49651712,141361152,0.014,0.008,0.0022,0.0007,0.0000,0.0073,0.0000,0.0024
2025-08-27T15:58:55Z,46915584,141361152,0.014,0.008,0.0021,0.0007,0.0000,0.0068,0.0000,0.0024
2025-08-27T15:59:00Z,42844160,143249408,0.014,0.008,0.0019,0.0007,0.0000,0.0065,0.0000,0.0024
